"","latitude","longitude","height"
"68",33.4885339955987,-112.097154535867,7.90388000000002
"69",33.488537139807,-112.096799371405,8.23759000000001
"70",33.4885484695614,-112.095518626372,10.00416
"71",33.4885535113273,-112.094948210287,10.5991
"72",33.4885593108654,-112.094291693485,4.39105000000001
"73",33.488540403024,-112.095410887158,4.32686999999999
"74",33.4885538089044,-112.093893364893,3.98570999999998
"75",33.4885595078996,-112.093247610433,5.64961999999997
"76",33.4885642544926,-112.092709481577,4.41336999999999
"77",33.4885140535045,-112.097369559526,7.83402999999998
"78",33.488521225211,-112.095539810819,9.95351999999997
"79",33.4885265523806,-112.09493710722,10.37605
"80",33.4885766359106,-112.089254465504,3.85338999999999
"81",33.4885276099086,-112.093796161591,3.97836999999998
"82",33.4885321689656,-112.093279558177,5.19704999999999
"83",33.4885714960379,-112.088813086312,6.16152999999997
"84",33.4884950977052,-112.096454401166,7.69491999999997
"85",33.4884994774601,-112.095959323521,9.22775000000001
"86",33.4885053774795,-112.095292044787,13.56445
"87",33.488508135933,-112.094979930474,10.15199
"88",33.4885140306804,-112.094312651455,3.48171000000002
"89",33.4885384270544,-112.091546670226,7.58055000000002
"90",33.4884877937453,-112.096260561508,12.3711
"91",33.488498832596,-112.095012104657,9.57117
"92",33.4885090038358,-112.093860510234,4.59406999999999
"93",33.4885268488869,-112.091837146672,8.24372999999997
"94",33.4884762997835,-112.096540274284,7.88470000000001
"95",33.4884919067357,-112.094775214798,7.27469000000002
"96",33.4885101463539,-112.092708801966,4.36241000000001
"97",33.4884680686164,-112.095431503884,3.84287999999998
"98",33.488468544328,-112.0953776911,3.68140999999997
"99",33.4884720638677,-112.094979476459,9.62308999999999
"100",33.488494577606,-112.092428748606,7.02809999999999
"101",33.4885257438511,-112.088887860101,6.23948000000001
"102",33.4884683702872,-112.094376659646,4.37232
"103",33.4885164420829,-112.088920034987,6.36808000000002
"104",33.4885170095418,-112.088855459469,6.24651
"105",33.4884312709698,-112.097551499028,3.88806
"106",33.4884553592182,-112.094828573655,3.67968999999999
"107",33.4884691377727,-112.093268002319,4.28672999999998
"108",33.4884819484211,-112.091815055639,5.59586999999999
"109",33.4884960678102,-112.090211431941,11.16446
"110",33.4884226342682,-112.097508335084,3.89431999999999
"111",33.4884286378828,-112.096830294739,4.91136999999998
"112",33.4884129489625,-112.097583559114,4.52544
"113",33.4884175237938,-112.097066957035,4.63292999999999
"114",33.488467136068,-112.091448901907,10.49323
"115",33.4884118402398,-112.096690154265,4.44957999999997
"116",33.4884221222029,-112.09552779909,7.26652999999999
"117",33.4884373347065,-112.09380579034,4.07177999999999
"118",33.4884419887509,-112.093278424902,3.68714999999997
"119",33.4884505311508,-112.09230979419,4.06527999999997
"120",33.4884568855783,-112.091588702172,4.06106
"121",33.4883972006285,-112.097325030596,4.93468999999999
"122",33.4883990113293,-112.097120542307,5.27765999999997
"123",33.488402155429,-112.096765378392,4.99149
"124",33.4884075837499,-112.096151913318,3.88225999999997
"125",33.488414531376,-112.095366247282,3.63252999999997
"126",33.4884430309823,-112.092137479923,4.40273999999999
"127",33.488446540108,-112.091739264967,4.24131
"128",33.4884474883007,-112.091631639292,4.07596000000001
"129",33.4884616999786,-112.090017253556,6.11379999999997
"130",33.4883910414653,-112.097002040628,4.62473999999997
"131",33.4883923753057,-112.096851365043,4.68844999999999
"132",33.4883956138699,-112.096485438579,4.61142999999998
"133",33.4883966614094,-112.096367050593,4.22886
"134",33.4883988513539,-112.096119512056,4.37014999999997
"135",33.4884141671244,-112.094386741554,4.41007999999999
"136",33.4884242375762,-112.093245910571,3.51013
"137",33.4884354357295,-112.091975928243,4.24291999999997
"138",33.4884366686287,-112.091836014893,5.20166
"139",33.4884598745032,-112.089199184779,7.2054
"140",33.4883823092932,-112.096969639294,4.83850000000001
"141",33.4883837383583,-112.096808201181,4.57373999999999
"142",33.4883880242924,-112.096323886772,5.12689
"143",33.4883903093502,-112.096065585712,4.89247999999998
"144",33.488391642052,-112.09591491008,4.32279
"145",33.4884094255791,-112.093902313192,3.19092999999998
"146",33.4884103756494,-112.09379468764,3.99099999999999
"147",33.4884108506495,-112.093740874862,4.69150000000002
"148",33.4884297366871,-112.091599125282,4.24666999999999
"149",33.4884304951511,-112.091513024755,11.24871
"150",33.4883852888916,-112.095613445218,6.68439999999998
"151",33.4883870967676,-112.095408956839,4.42293999999998
"152",33.4884096192955,-112.092858231843,7.36223999999999
"153",33.4883583642429,-112.097636689152,4.27769000000001
"154",33.4883613192065,-112.097303050538,4.90454999999997
"155",33.4883870180155,-112.094397163779,3.53339
"156",33.48840781257,-112.092040164037,5.29714999999999
"157",33.4883462950085,-112.097980976437,9.29376999999999
"158",33.4884012603275,-112.091760224253,3.32461999999998
"159",33.4884023981681,-112.09163107351,4.30701999999997
"160",33.4884303277682,-112.088456115464,7.55725999999999
"161",33.4883650839566,-112.094838201325,3.84886
"162",33.4883734485112,-112.093891097075,4.62678999999997
"163",33.4883856022184,-112.092513490195,4.04636999999997
"164",33.4883858868873,-112.092481202524,4.25419999999997
"165",33.4883863613168,-112.092427389738,4.58803
"166",33.4883743065413,-112.092771678273,10.11997
"167",33.4883271531174,-112.097087344907,3.03303
"168",33.4883509459424,-112.094396710008,3.41615999999999
"169",33.4883561725263,-112.093804769906,3.83981
"170",33.488364719021,-112.092836140319,9.20382000000001
"171",33.488360635521,-112.09227637426,6.92032999999998
"172",33.4883700231093,-112.091210881094,6.94357000000002
"173",33.4883935938305,-112.088531002162,7.68315000000001
"174",33.4883379497045,-112.092803512827,9.34614999999997
"175",33.488340322315,-112.09253444906,5.87894999999997
"176",33.4882950823472,-112.096634863767,8.02130999999997
"177",33.4883310196087,-112.092566623461,6.64682999999997
"178",33.4883644595045,-112.088767440161,5.74284
"179",33.4882771068298,-112.097646427672,3.63596999999999
"180",33.4882777741627,-112.097571089995,4.62748999999997
"181",33.4883262709354,-112.092082195455,5.90519999999998
"182",33.4883549686295,-112.088821140135,5.17658999999998
"183",33.4883558197243,-112.088724277035,5.13105000000002
"184",33.4882722827227,-112.09717276279,3.98480999999998
"185",33.4883179168609,-112.092006744401,6.34039999999999
"186",33.488333837946,-112.090198635219,7.42932000000002
"187",33.488347463599,-112.088648826218,6.42381999999998
"188",33.4883506779394,-112.088282898941,3.08573000000001
"189",33.4882778339646,-112.095525982133,9.84668999999997
"190",33.488340147407,-112.088454987193,7.78595000000001
"191",33.4882527218579,-112.097344735707,16.00002
"192",33.488275474325,-112.094772491232,4.38384000000002
"193",33.488303579124,-112.091586778594,8.41224999999997
"194",33.4883251715956,-112.089132915849,8.08215000000001
"195",33.4883304675789,-112.088530212319,7.57990000000001
"196",33.4882482776634,-112.096828020843,15.21872
"197",33.4882538966948,-112.096193031813,3.6814
"198",33.4882573543082,-112.093760472568,6.27260000000001
"199",33.4882328561788,-112.094492098038,3.03393999999997
"200",33.4882855664866,-112.088508123029,7.61478999999997
"201",33.4882864173352,-112.088411259996,7.74682000000001
"202",33.4881928935138,-112.097989804116,8.71758999999997
"203",33.4882144223986,-112.095557474793,12.56601
"204",33.4882154690467,-112.095439087017,3.13196999999997
"205",33.4882220318054,-112.094696472644,5.78111999999999
"206",33.488230490243,-112.093738607372,3.36451
"207",33.4882307752299,-112.093706319772,3.35629999999998
"208",33.4882059922471,-112.094470232626,3.02184
"209",33.4881922200365,-112.095008245444,4.09708999999998
"210",33.4881940269048,-112.094803757477,4.59656999999999
"211",33.4882499670444,-112.088453858928,6.12716
"212",33.4882502506546,-112.088421571263,5.56002000000001
"213",33.4881725441553,-112.096213534193,8.79984999999999
"214",33.4881909026356,-112.094136367412,4.18545
"215",33.4882089417517,-112.092091486361,2.72638999999998
"216",33.4882106489713,-112.091897760693,3.86531000000002
"217",33.488213398855,-112.091585647083,2.66185999999999
"218",33.4881444104321,-112.097354133246,3.72854000000001
"219",33.488151365632,-112.096568469903,3.06619000000001
"220",33.4881762871227,-112.093748689656,2.53041999999999
"221",33.4881821751892,-112.093081412907,3.92687000000001
"222",33.4882238582691,-112.088345894932,5.64643000000001
"223",33.4881534846051,-112.095309141952,4.94821000000002
"224",33.4881564332866,-112.094975503863,4.45808999999997
"225",33.488162898217,-112.094243652402,4.48842000000002
"226",33.4881675540912,-112.093716288705,2.50722999999999
"227",33.4881755303701,-112.092812236369,4.00351000000001
"228",33.488176099852,-112.092747661189,3.98784000000001
"229",33.4881784723312,-112.092478597918,7.83978999999999
"230",33.4881367577338,-112.096180792134,3.80822999999998
"231",33.4881491269948,-112.094781665018,4.33233999999999
"232",33.4881744820296,-112.091908070495,3.68133
"233",33.4882044041611,-112.088507107542,5.29768999999999
"234",33.4881174517133,-112.097343029495,5.12374999999997
"235",33.488139253153,-112.0948784142,6.44198999999998
"236",33.4881164364261,-112.096438865124,5.59267999999997
"237",33.4881299498443,-112.094910588259,6.57698999999997
"238",33.4881350838048,-112.094329412282,5.99592000000001
"239",33.4881548335987,-112.092090807143,4.73951999999997
"240",33.4881574891375,-112.091789456285,3.76297999999997
"241",33.4881584373666,-112.091681830969,2.87439000000001
"242",33.4881589114461,-112.091628018309,4.00628
"243",33.4881878806503,-112.088334681125,7.31973999999997
"244",33.4881122739911,-112.095889863475,3.70405999999997
"245",33.4881368951953,-112.093102371428,4.59341000000001
"246",33.4881395531925,-112.092801020733,4.71233999999998
"247",33.4881404073932,-112.092704158002,4.75033999999999
"248",33.4881488504138,-112.091746292992,3.54595
"249",33.4881781063628,-112.088420668681,5.52287999999999
"250",33.488091636631,-112.09720277571,2.57859999999999
"251",33.4881138155934,-112.094695110969,6.81018
"252",33.4881159071233,-112.094458335615,4.20816000000002
"253",33.4881179031618,-112.094232322755,4.18874
"254",33.488134900287,-112.092305831282,4.68250999999998
"255",33.4881415390639,-112.091552454288,2.84278999999998
"256",33.4880882395474,-112.096567674235,3.68612000000002
"257",33.4880983299898,-112.095426848358,6.19608999999997
"258",33.4881045123321,-112.094727285039,7.16726999999997
"259",33.4881071742783,-112.09442593462,4.14042999999998
"260",33.4881116408983,-112.093920096329,4.53944999999999
"261",33.488159597603,-112.088474255754,6.44454000000002
"262",33.4881018627485,-112.09400608307,8.02078
"263",33.4881079421116,-112.09331728191,11.04265
"264",33.4881176231857,-112.092219504634,4.59570000000002
"265",33.4881518085031,-112.088334229871,7.96150999999998
"266",33.488152281129,-112.088280417155,6.92057
"267",33.4880636295792,-112.097310059514,5.98205000000002
"268",33.4880854303324,-112.094845445716,9.32826999999997
"269",33.4881007281632,-112.093112680717,4.59114
"270",33.4881034810987,-112.092800567628,4.81882999999999
"271",33.4881334888429,-112.088366291866,5.70724999999999
"272",33.488043687238,-112.09752508197,5.04097999999999
"273",33.4880679648374,-112.094780643684,4.33817999999997
"274",33.4880956904435,-112.09163798875,3.71841999999998
"275",33.4881230527479,-112.088527617137,6.12954000000002
"276",33.4881237145346,-112.088452279364,6.48257000000001
"277",33.4880843966055,-112.091896176135,3.73437999999999
"278",33.4880290823263,-112.097137404608,5.79392000000001
"279",33.4880527809938,-112.09445754148,4.30923999999999
"280",33.4880545869468,-112.094253053803,4.75641000000002
"281",33.4880590528549,-112.093747215788,5.06635
"282",33.4880632318344,-112.093273665205,14.3609
"283",33.4880683581094,-112.092692489355,4.06459000000001
"284",33.4881064347326,-112.088365953416,5.78888999999998
"285",33.488020445475,-112.097094240901,4.43045000000001
"286",33.4880248277315,-112.096599166064,4.40677999999997
"287",33.4880252087039,-112.096556116073,4.35787999999997
"288",33.4880255896613,-112.096513066081,5.22899000000001
"289",33.488026065837,-112.09645925359,4.30973999999998
"290",33.4880273990047,-112.096308578609,4.75927000000001
"291",33.4880582011492,-112.092821526279,3.89969000000002
"292",33.4880946749295,-112.088677954128,5.06445000000002
"293",33.4880119038922,-112.097040314709,5.74835000000002
"294",33.4880129519513,-112.096921927267,4.58558999999997
"295",33.4880151429821,-112.096674389869,4.78969999999998
"296",33.4880203803992,-112.096082452503,4.78422
"297",33.4880219986653,-112.095899490013,4.39204000000001
"298",33.4880266615685,-112.095372127462,9.17833999999999
"299",33.4880446260362,-112.093338013627,11.11602
"300",33.4880457655104,-112.093208863481,14.75404
"301",33.4880820630461,-112.089086817521,6.76628999999997
"302",33.4880842384308,-112.088839279278,5.21744999999999
"303",33.488088682245,-112.088333440177,7.39602000000002
"304",33.4880089820925,-112.096351401317,4.20771000000002
"305",33.4880096486334,-112.09627606384,4.31380999999999
"306",33.4880226845736,-112.094801601286,4.83674000000002
"307",33.4880450995179,-112.092261648971,4.61471999999998
"308",33.4880019635643,-112.096125275257,4.08600000000001
"309",33.4880071983567,-112.095533337872,6.61464000000001
"310",33.4880167089195,-112.094457087689,4.28715999999997
"311",33.4880286789241,-112.09310101174,4.57348999999999
"312",33.4880313369106,-112.09279966142,4.62981000000002
"313",33.4880381683688,-112.092024760416,4.53066999999999
"314",33.4880691336161,-112.088505415073,5.23397
"315",33.4880030318943,-112.09498433684,4.67401999999998
"316",33.488030193611,-112.091906259557,3.71805000000001
"317",33.4880590755596,-112.088623690081,4.58852000000002
"318",33.48805954831,-112.088569877428,5.28361000000001
"319",33.4880617226609,-112.088322339206,7.46017000000001
"320",33.4879724010517,-112.097427309455,4.58855999999997
"321",33.4880039947122,-112.093854160596,8.35744
"322",33.4880167171957,-112.09241198448,4.67536000000001
"323",33.4880492065143,-112.088720440001,5.33897999999999
"324",33.4879641455458,-112.097341095802,5.42664000000002
"325",33.487966813838,-112.097039746133,6.42755999999997
"326",33.4879914608123,-112.094252259819,4.84539000000001
"327",33.4880110194429,-112.092035183342,3.99916000000002
"328",33.4880433084747,-112.088365163701,6.22043000000002
"329",33.4879565570687,-112.097179544755,4.64193
"330",33.4879759778431,-112.094983996334,4.69776000000002
"331",33.4879768337463,-112.094887133855,5.49304000000001
"332",33.487986908689,-112.093746308797,4.44184000000001
"333",33.4879960241052,-112.092713108254,4.67588000000001
"334",33.4879998196537,-112.092282607891,4.19398000000001
"335",33.4880307921922,-112.088763264401,5.19745
"336",33.4880334396309,-112.088461913638,6.33443999999997
"337",33.4880339123107,-112.088408100998,6.23379999999997
"338",33.4879834938691,-112.093111207711,4.66541000000001
"339",33.4879861518772,-112.092809857548,4.47140999999999
"340",33.4879896631213,-112.092411644773,4.77888999999999
"341",33.4880211121826,-112.08883848922,5.39017999999999
"342",33.4880239488913,-112.088515613446,5.57375999999999
"343",33.4879851034795,-112.091905693641,3.75617
"344",33.4879856724862,-112.091841118583,3.79309999999998
"345",33.4880145526757,-112.088558550715,5.51317999999998
"346",33.488006385521,-112.08846157516,6.32808999999997
"347",33.4879661190081,-112.092013092347,4.63857000000002
"348",33.4879821347281,-112.090194227964,8.35385000000002
"349",33.4879283195981,-112.095274016086,6.77066000000002
"350",33.4879549192654,-112.092260516772,4.89240000000001
"351",33.4879586184065,-112.091840779054,3.76877000000002
"352",33.4879858911402,-112.088741175072,5.15395000000001
"353",33.4879868367178,-112.088633549859,5.15206000000001
"354",33.4879334655195,-112.093670291078,7.12173000000001
"355",33.4879709751179,-112.088385786214,5.73309
"356",33.4879724875028,-112.088213585879,5.22744
"357",33.4879810846428,-112.087234196233,8.50567999999998
"358",33.4879604444573,-112.088557873699,5.57499000000001
"359",33.4878937694854,-112.095101362176,6.63912999999997
"360",33.4879040364073,-112.093939013304,7.77330000000001
"361",33.4878807558346,-112.095553273018,7.56502
"362",33.487872499019,-112.095467059596,6.45871
"363",33.4878631955604,-112.09549923349,6.63497999999998
"364",33.4879143451515,-112.08969824857,8.31461999999999
"365",33.487875168802,-112.091075509993,7.08733999999998
"366",33.4878755478541,-112.091032459997,7.34562999999997
"367",33.4878831257555,-112.0901714599,9.15796
"368",33.4878848299592,-112.089977734833,7.51641000000001
"369",33.4878817742535,-112.089299584061,6.97377
"370",33.4878702960268,-112.089579296263,7.23552999999998
"371",33.487877958391,-112.088707533293,10.05337
"372",33.487867805577,-112.088836570519,13.28865
"373",33.4878685621106,-112.088750470469,9.74259000000001
"374",33.487851093399,-112.088685669731,10.16576
"375",33.4878525116531,-112.088524232157,14.78103
"376",33.4878646999592,-112.087135868549,13.77362
"377",33.4878439663209,-112.088470306803,14.12121
"378",33.4878448171301,-112.088373444261,16.31141
"379",33.4878279153495,-112.088244068592,8.99119000000002
"380",33.4878269280376,-112.087329142922,7.14744000000002
"381",33.4876882082683,-112.096928596448,7.11093999999997
"382",33.4876886176738,-112.095862999581,4.93604999999997
"383",33.4876760773538,-112.096261096886,9.34539999999998
"384",33.4876619163844,-112.096842155728,10.08239
"385",33.4876520409486,-112.096938904089,6.84829000000002
"386",33.4876371141844,-112.097606062138,5.11349999999999
"387",33.4876379103519,-112.09649741627,6.72649000000001
"388",33.4876517096258,-112.094936860466,5.87324999999998
"389",33.4876356704759,-112.094710621904,6.55387000000002
"390",33.4876452687873,-112.093623613559,4.48730999999998
"391",33.4876573244227,-112.092256780553,8.04915999999997
"392",33.4875900219734,-112.097831504517,8.37707999999998
"393",33.4875913567942,-112.09768083036,4.50400000000002
"394",33.4875945977396,-112.097314907367,5.33873999999997
"395",33.4875799550484,-112.097949777539,9.36676999999997
"396",33.4875955817085,-112.096184737069,10.49954
"397",33.4875695449264,-112.097088554921,4.33573000000001
"398",33.4875708788433,-112.096937880763,4.19605999999999
"399",33.4875584303907,-112.097325214837,4.13857000000002
"400",33.4875450272783,-112.097820173106,12.2023
"401",33.4875569387022,-112.096474868475,4.45024999999998
"402",33.4875612232407,-112.095990558614,7.58362999999997
"403",33.4875752062134,-112.094408479022,11.6698
"404",33.4875976128378,-112.091868539436,2.51477999999997
"405",33.4875992248649,-112.091685577578,6.54561999999999
"406",33.4875999833724,-112.091599477874,6.59451999999999
"407",33.4875354371538,-112.097884633908,11.71559
"408",33.48754439643,-112.096872965032,4.62691000000001
"409",33.487548968195,-112.096356367987,4.61059
"410",33.4875675188522,-112.094257691293,4.86291999999997
"411",33.4875313763588,-112.097324873608,4.06878999999998
"412",33.4875368073253,-112.096711414789,5.11577999999997
"413",33.4875385217366,-112.096517690917,5.13367999999997
"414",33.4875561245294,-112.094526639062,4.88580000000002
"415",33.4875593561584,-112.094160715831,4.74056000000002
"416",33.4875618266753,-112.093880892144,4.47388999999998
"417",33.4875192127179,-112.097679920123,4.65895999999998
"418",33.4875317891336,-112.096259278764,5.06569000000002
"419",33.4875331220409,-112.096108604628,4.80804000000001
"420",33.487545775526,-112.094677199849,4.32882000000001
"421",33.4875531886776,-112.093837728961,4.17439000000002
"422",33.4875673338958,-112.092234123463,4.10669999999999
"423",33.4876056774802,-112.087875324345,3.07002999999997
"424",33.4875265789391,-112.09582866762,6.22264999999999
"425",33.487545025654,-112.093740753545,4.35672999999997
"426",33.4875588850412,-112.092169435513,3.49615999999997
"427",33.4875596438841,-112.092083335864,3.61777000000001
"428",33.4875056565283,-112.097173858347,10.52801
"429",33.4875461668009,-112.092589058005,5.12702999999999
"430",33.4875524278692,-112.091878736005,2.42836999999997
"431",33.4875559360815,-112.091480525092,9.22341999999998
"432",33.4875164393589,-112.094935158037,4.57182999999998
"433",33.487520052453,-112.094526185252,4.99084999999997
"434",33.4875224287527,-112.094257124169,4.75630000000001
"435",33.4875332572761,-112.093030205233,5.18549999999999
"436",33.4875397106132,-112.092298358537,4.84595000000002
"437",33.4875412284175,-112.092126159281,4.30646999999999
"438",33.4875767334523,-112.08809023552,11.66052
"439",33.4875773004648,-112.088025660682,14.41279
"440",33.4874816151612,-112.097851663827,12.80954
"441",33.4874831406794,-112.097679465006,3.68223
"442",33.4875141710251,-112.0941709112,5.98527999999999
"443",33.4875179715896,-112.093740413431,4.35113000000001
"444",33.4875227201928,-112.093202291106,5.08674999999999
"445",33.4875235746933,-112.093105429074,4.10214000000002
"446",33.4874747900086,-112.097604014246,5.16669000000002
"447",33.487507718549,-112.093880211829,4.733
"448",33.4875081935751,-112.093826399611,4.11199999999997
"449",33.4875649326588,-112.087379686782,7.34203000000002
"450",33.487565215984,-112.08734739936,7.55621000000002
"451",33.4874639605446,-112.097808386538,12.68767
"452",33.4874692033024,-112.097216453147,6.13653999999997
"453",33.4874941390912,-112.094396695619,10.75301
"454",33.4875162609267,-112.091889045744,2.44466999999997
"455",33.4875189159304,-112.091587697077,6.41167999999999
"456",33.4875571422998,-112.08723966192,10.76976
"457",33.4874545611337,-112.097851322436,12.81049
"458",33.4874826493953,-112.094676405572,4.41327000000001
"459",33.4874855012734,-112.094353532424,8.11685999999997
"460",33.4874617395029,-112.096021596258,3.33871999999997
"461",33.4874707786584,-112.094999165173,4.75286999999997
"462",33.487478384038,-112.094138170221,4.40864999999997
"463",33.4874806644857,-112.093879871673,4.29806000000002
"464",33.4874818995035,-112.093739959947,4.37227000000001
"465",33.48749490509,-112.092265505086,5.34951999999998
"466",33.4874571945439,-112.095515648434,4.26085999999998
"467",33.4874592876055,-112.095278874932,3.72159999999997
"468",33.4874832304148,-112.092566740352,4.74856999999997
"469",33.4875112779302,-112.089381054376,4.53854000000001
"470",33.4875128862813,-112.089198092548,4.53402
"471",33.4875236647168,-112.087971171676,7.17829
"472",33.4874267442589,-112.097937080398,4.8877
"473",33.4874569263188,-112.094525391085,5.02546999999998
"474",33.4874763946903,-112.092319090877,5.11563000000001
"475",33.4874800939833,-112.091899355475,2.46078999999997
"476",33.4874945928699,-112.090252700467,6.84077000000002
"477",33.4875126620898,-112.088197070668,7.31901999999997
"478",33.487513229157,-112.08813249588,6.60831999999999
"479",33.4874346854588,-112.096021255437,3.53755999999998
"480",33.4874396342467,-112.095461609178,3.77886000000001
"481",33.4874401099585,-112.095407797031,3.70299
"482",33.4874465773203,-112.094675951701,4.48183999999998
"483",33.4874502845928,-112.094256216773,4.81912999999997
"484",33.4874686099196,-112.092179065876,3.72622999999999
"485",33.4874904029376,-112.089703702251,12.71485
"486",33.487504778152,-112.088067808308,6.65087999999997
"487",33.4875062900767,-112.087895608878,6.61982
"488",33.4875065735359,-112.087863321483,6.60187999999999
"489",33.4875069514685,-112.087820271623,6.52603999999997
"490",33.4874094710877,-112.097850753452,11.90356
"491",33.487423953814,-112.096214865482,11.80213
"492",33.4874301404952,-112.09551530777,4.27168999999998
"493",33.4874352771974,-112.094934136585,4.32871999999998
"494",33.4874421218951,-112.094159241442,4.83112999999997
"495",33.4874458274172,-112.093739506464,4.28753
"496",33.4874822366689,-112.089606727199,4.56524999999999
"497",33.4874922628728,-112.088465906616,8.36513000000002
"498",33.4874965161054,-112.08798159582,7.16246999999998
"499",33.4874051242084,-112.097323281216,3.23253999999997
"500",33.4874054101231,-112.097290993961,3.18185999999997
"501",33.487418362756,-112.095827304573,5.40685999999999
"502",33.4874355743799,-112.093879304747,4.33994000000001
"503",33.4874838120422,-112.088401219031,6.81173000000001
"504",33.487484473741,-112.088325881809,7.05209000000002
"505",33.4874859860234,-112.088153682434,7.24880000000002
"506",33.4874870255788,-112.088035295356,7.04816999999997
"507",33.4874919383101,-112.08747564727,4.01718999999997
"508",33.4874248460769,-112.094072915155,9.68308999999999
"509",33.4874466768975,-112.091597554339,6.36572000000001
"510",33.4874761173559,-112.088250431782,7.00655
"511",33.487478858001,-112.087938320427,7.28276999999997
"512",33.4874795194183,-112.087862983198,6.77105
"513",33.4874803697447,-112.087766121041,7.25261
"514",33.4874838647357,-112.087367909912,4.61441000000002
"515",33.4874551825669,-112.089606388372,4.44339000000002
"516",33.4873950198754,-112.095407229314,3.59010000000001
"517",33.4873954004274,-112.095364179617,3.51884999999999
"518",33.4874227608818,-112.092264599343,4.89454999999998
"519",33.4874235197881,-112.092178499831,3.60829000000001
"520",33.4874444609295,-112.089799999543,4.97224
"521",33.4874567579293,-112.088400880579,6.28053
"522",33.4874111811064,-112.092555071923,5.0652
"523",33.4874119402142,-112.092468972431,9.03609
"524",33.487413173637,-112.09232906075,4.90609000000001
"525",33.4874170626281,-112.091887800776,2.45319000000001
"526",33.4874391336528,-112.089380151024,4.45330999999999
"527",33.4874483070641,-112.088336193026,6.42860999999999
"528",33.4874492522767,-112.088228568463,6.41588000000002
"529",33.487451803884,-112.087937982119,6.50777999999997
"530",33.4873558397799,-112.097796258621,16.94201
"531",33.4873726064225,-112.095902073577,3.40443999999997
"532",33.4873780303234,-112.095288615584,3.69195000000002
"533",33.4874106047851,-112.091597101745,6.53562999999997
